articolo_id;frase;entities;grave;latitudine;longitudine;pos
1625;"Poco prima delle ore 12.30 di Sabato 17 Settembre il Soccorso Alpino di Parma, stazione ""Monte Orsaro"", è stato ingaggiato dalla Centrale Operativa 118 Emilia Ovest per soccorrere un motociclista caduto nei boschi in località Ramiano, in Val Baganza, nel comune di Calestano L’uomo, un quarantottenne di Parma, era in sella alla propria moto enduro insieme a un amico, anch’esso in moto, quando ha perso il controllo del mezzo cadendo ed accusando un forte dolore al ginocchio della gamba destra, rimanendo impossibilitato a muovere l’arto; l’amico ha immediatamente avvertito il 118, il quale a sua volta ha mobilitato una squadra del Corpo Nazionale di Soccorso Alpino e Speleologico e l’Assistenza Pubblica di Calestano.";"""Monte Orsaro"", Ramiano, Val Baganza, Calestano, 118";1;44.410037;9.9919525;Monte Orsaro, Corniglio, Parma, Emilia-Romagna, Italia
1626;La tragedia all'alba del 17 settembre nella zona di Udine: la Punto di Fausto Gigli è uscita di strada Fausto Gigli, un 46enne parmigiano con due figli, residente a Poggio di Sant'Ilario Baganza, è morto in seguito ad un incidente stradale che si è verificato all'alba di oggi, 17 settembre nei pressi di Sedegliano a Udine.;Udine, la Punto di Fausto Gigli, Poggio di Sant'Ilario Baganza, Sedegliano;1;44.8108948;10.3433355;Via Udine, San Leonardo, Parma, Emilia-Romagna, 43100, Italia
1627;L'incidente è avvenuto dopo le ore 16 del 16 settembre vicino all'Esselunga Nel pomeriggio di venerdì 16 settembre si è verificato un incidente stradale in via Emilia Est, all'altezza del supermercato Esselunga.;Esselunga, via Emilia Est;0;44.8066474;10.3280412;Esselunga, 5, Via Giuseppe Verdi, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1628;Alle ore 4.30 della notte tra il 15 ed il 16 settembre tragico incidente in tangenziale: la vittima è Paolo Bertani, 53enne di Fontanellato Nella notte tra giovedì 15 e venerdì 16 si è verificato un tragico incidente stradale che ha provocato la morte di una persona.;Fontanellato;1;44.8822638;10.1729422;Fontanellato, Parma, Emilia-Romagna, 43012, Italia
1629;L'incidente è avvenuto alle ore 7.50 di giovedì 15 settembre in strada Argini a Parma La mattina del 15 settembre alle ore 07.50 il conducente di una Polo, un uomo di 46 anni, nell’effettuare manovra di retromarcia ha urtato un'altra autovettura.;strada Argini;1;44.7302795;10.3531771;Strada Argini, La Palazzina, Cittadella, Botteghino, Parma, Emilia-Romagna, 43022, Italia
1631;Nel pomeriggio del 12 settembre si è verificato un incidente nella zona delle Fiere: sul posto i soccorsi Nel pomeriggio di lunedì 12 settembre per cause in corso di accertamento due auto si sono scontrate poco prima delle 16.30.;delle Fiere;1;44.8464526;10.2934079;Viale delle esposizioni, Fiere di Parma, Golese, Parma, Emilia-Romagna, 43100, Italia
1633;E' successo alle 5.40 a Priorato di Fontanellato: conducente e passeggeri a Maggiore Ennesimo incidente nella notte tra giovedì 8 e venerdì 9 settembre.;Priorato di Fontanellato;1;44.8741121;10.1628956;Priorato, Fontanellato, Parma, Emilia-Romagna, 43012, Italia
1634;È' successo a Bezze, in strada Golese tra Torrile e Colorno.;Bezze, strada Golese, Torrile, Colorno;1;44.9269949;10.3379843;Bezze, Torrile, Parma, Emilia-Romagna, 43052, Italia
1635;L'incidente è avvenuto poco prima delle ore 15 all'altezza del casello di Parma Ovest Nel pomeriggio di martedì 6 settembre, poco prima delle ore 15, si è verificato un incidente stradale, all'altezza del casello di Parma Ovest al chilometro cinque in direzione Nord, che ha coinvolto un'auto che, per cause in corso di accertamento, si è ribaltata.;Parma Ovest;1;44.8215771;10.2062593;Parma Ovest, Autostrada della Cisa, Ferrari, Noceto, Medesano, Parma, Emilia-Romagna, 43014, Italia
1636;I Vigili del Fuoco hanno estratto il ferito dal veicolo Erano passate da poco le ore 5 della mattina di martedì 6 settembre quando, per cause in corso di accertamento, il conducente di un'auto che stava percorrendo via Langhirano, nel tratto tra Corcagnano e Pilastro è uscita di strada e si è ribaltata.;via Langhirano, Corcagnano, Pilastro;1;44.7685177;10.3271144;Via Langhirano, Tangenziale Sud, Vigatto, Parma, Emilia-Romagna, 43134, Italia
1637;L'incidente è avvenuto alle ore 21 del 4 settembre Ieri sera domenica 4 settembre alle ore 21 un'autovettura Nissan Micra, condotta da una quarantaquattrenne residente a Parma, mentre percorreva la tangenziale del Ducato da via Emilia Ovest in direzione Campus ha urtato lo spartitraffico dell'uscita numero 12 di via La Spezia.;Ducato, via Emilia Ovest, Campus, via La Spezia;1;44.7754511;10.341049;Tangenziale Sud \ Tangenziale del Ducato, Santa Margherita, Cittadella, Marore, Parma, Emilia-Romagna, 43123, Italia
1638;L'episodio si è verificato nella corsia Sud in direzione Bologna: traffico rallentato su tutto il tratto Poco dopo le ore 10 di venerdì 2 settembre si è verificato un incidente sull'autostrada A1, all'altezza del chilometro 111 sud, nei pressi del cavalcavia di via Paradigna in direzione Bologna.;Bologna, autostrada A1, via Paradigna;0;44.8107517;10.336442;Via Bologna, San Leonardo, Parma, Emilia-Romagna, 43121, Italia
1640;L'incidente si è verificato alle ore 16 del 30 agosto Alle ore 16 del 30 agosto, all'intersezione tra Via Emilia Ovest e Via Zanardelli, si è verificato un incidente stradale tra una autovettura proveniente da Parma e diretta verso la periferia ed una autovettura che, diretta verso il centro città, girava a sinistra verso via Zanardelli.;Via Emilia Ovest, Via Zanardelli, via Zanardelli;1;44.8176344;10.254704;Via Emilia Ovest, Calestani, San Pancrazio, Fraore, Parma, Emilia-Romagna, 43126, Italia
1641;Incidente alle ore 7.30 del 30 agosto: code nel tratto interessato Erano circa le 7,30 del 30 agosto quando gli agenti della Municipale sono intervenuti, a seguito di un incidente che si è verificato in via Europa.;via Europa;1;44.8081286;10.3259994;Via Europa, Parma Centro, Parma, Emilia-Romagna, 43121, Italia
1642;Vano l'intervento dell'elisoccorso: il conducente è morto, dopo aver chiesto aiuto in strada Tragico incidente sul lavoro a Campidelli, nella zona di Palanzano nel pomeriggio di lunedì 29 agosto verso le ore 15.20.;Campidelli, Palanzano;1;44.4500987;10.2412461;Campidelli, Ranzano, Palanzano, Parma, Emilia-Romagna, Italia
1643;Erano circa le 10.20, quando gli agenti della municipale sono intervenuti per un sinistro stradale all’intersezione tra via La Grola e via San Pier Damiani.;via La Grola, via San Pier Damiani;1;44.8106894;10.3120334;Via San Pier Damiani, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
1644;Alle ore 11.40 del 26 agosto la caduta per cause da accertare, non sono coinvolti altri mezzi: l'elisoccorso è atterrato all'Ospedale di Parma La mattina di venerdì 26 agosto alle ore 11.40 si è verificato un grave incidente nei pressi di Berceto, sulla statale della Cisa.;Berceto;1;44.5106079;9.9896546;Berceto, Parma, Emilia-Romagna, 43042, Italia
1645;Il grave incidente si è verificato alle ore 11.50 di giovedì 25 agosto a Porcigatone Nella mattinata di giovedì 25 agosto alle ore 11.50 si è verificato un grave incidente tra Borgotaro e Bardi, sulla strada provinciale all'altezza dell'abitato di Porcigatone.;Porcigatone, Borgotaro, Bardi;1;44.5257783;9.7420912;Porcigatone, Borgo Val di Taro, Parma, Emilia-Romagna, 43043, Italia
1646;La mattina del 24 agosto grave incidente sulla via Emilia bis alle ore 7.30: la vittima è Francesco De Simoni Un tragico incidente si è verificato la mattina del 24 agosto nella zona dell'Interporto.;via Emilia bis, Interporto;1;44.848032;10.2345961;CePIM Interporto di Parma, Fontevivo, Parma, Emilia-Romagna, Italia
1647;Non ce l'ha fatta il giovane coinvolto nel grave incidente che otto giorni fa a Viarolo ha coinvolto cinque giovanissimi ragazzi E' finita nella notte tra mercoledì e giovedì la difficile battaglia tra la vita e la morte di Simone Zarotti, il 18enne che lo scorso 10 agosto è stato coinvolto nel grave incidente di Viarolo con altri cinque giovani.;Viarolo;1;44.8770241;10.2568996;Viarolo, Sissa Trecasali, Parma, Emilia-Romagna, 43018, Italia
1648;Nel pomeriggio del 18 agosto grave scontro tra un auto e un camioncino: i soccorritori hanno trasportato i due conducenti e il passeggero all'Ospedale Maggiore Grave scontro nel pomeriggio del 18 agosto in Via San Leonardo.;Via San Leonardo;1;44.8265821;10.3373192;Via San Leonardo, Cortile San Martino, San Martino, Parma, Emilia-Romagna, 43100, Italia
1650;Nel pomeriggio del 15 agosto per cause da accertare un'auto è finita fuori strada Per cause in corso di accertamento un'auto è uscita di strada a Medesano.;Medesano;1;44.756739;10.1398342;Medesano, Parma, Emilia-Romagna, Italia
1651;Il grave incidente si è verificato nella notte tra il 9 ed il 10 di agosto Pauroso incidente nella notte tra il 9 ed il 10 agosto tra Viarolo e Ronco Campo Canneto.;Viarolo, Ronco Campo Canneto;1;44.8770241;10.2568996;Viarolo, Sissa Trecasali, Parma, Emilia-Romagna, 43018, Italia
1652;Erano circa le 21 di ieri sabato 6 agosto, quando un'autovettura Fiat Punto, condotta da un cinquantenne parmigiano, è uscita di strada in via S.;via S.;1;44.8074253;10.2825043;Via Battaglia di San Pietro, San Pancrazio Parmense, San Pancrazio, Valera, Parma, Emilia-Romagna, 43126, Italia
1653;L'incidente è avvenuto nella mattinata di sabato 6 agosto Scontro in pista a Varano dè Melegari.;Varano dè Melegari;1;44.68806;10.011479;Varano de' Melegari, Parma, Emilia-Romagna, Italia
1654;Nel pomeriggio di martedì 2 agosto il conducente di un'auto si è sentito male ed ha accostato il veicolo: i soccorritori del 118 non hanno potuto fare nulla Nel pomeriggio di martedì 2 agosto un uomo di 62 anni è morto mentre era a bordo della sua auto e stava percorrendo la strada provinciale tra Felegara e Ramiola.;118, Felegara, Ramiola;1;44.5957603;9.9267797;118, Provinciale del Mozzola, Stazione, Solignano, Valmozzola, Parma, Emilia-Romagna, 43050, Italia
1655;Due incidenti nella serata di domenica 31 luglio: il primo in via Repubblica tra uno scooter e un'auto Nella serata di domenica 31 luglio, la Polizia Municipale è intervenuta in strada della Repubblica dove si è verificato un primo incidente verso le 22 ed anche in strada Argini Enza, per un frontale verso le 23.30.;via Repubblica, strada della Repubblica, strada Argini Enza;1;44.9199095;10.2304538;Via Repubblica, San Secondo Parmense, Parma, Emilia-Romagna, 43017, Italia
1656;Il veicolo è stato urtato da una Lancia Delta mentra stava compiendo operazioni di pulizia Erano circa le 13.15, quando si è verificato un incidente stradale in viale Piacenza.;viale Piacenza;0;44.8075971;10.3098696;Viale Piacenza, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
1657;L'incidente è avvenuto poco prima delle ore 13: una Chevrolet Spark si è ribaltata mentre la Seat è distrutta nella parte anteriore: le ambulanze hanno trasportato d'urgenza i conducenti Nel pomeriggio di martedì 26 luglio, poco prima delle ore 13 si è verificato un grave incidente in via Paradigna, pochi metri dopo lo stabilimento della Cft.;via Paradigna;1;44.8329075;10.3439841;Via Paradigna, Cortile San Martino, San Martino, Parma, Emilia-Romagna, 43122, Italia
1658;Il centauro è stato trasportato d'urgenza al Maggiore Ancora ignote le cause di un incidente che si è verificato in zona ospedale, Via Abbeveratoia, la mattina del 26 luglio.;Maggiore, Via Abbeveratoia;1;44.8016196;10.3082956;Ospedale Maggiore Parma, Via Cesare Sanguinetti, Pablo, Parma, Emilia-Romagna, 43125, Italia
1659;Le due occupanti, una donna e una ragazzina di 11 anni, sono state estratte dall'abitacolo dai Vigli del Fuoco: al vaglio della Municipale le cause dell'incidente Alle ore 16 di oggi la pattuglia dell’infortunistica è intervenuta in via Burla per una vettura capottata in un campo.;via Burla;1;44.8419745;10.3725572;Via Burla, San Martino, Pedrignano, Parma, Emilia-Romagna, 43122, Italia
1660;Sul posto è intervenuto il personale del 118 che ha prestato le prime cure al conducente dello scooter, successivamente accompagnato presso il locale Pronto Soccorso Giovedì 21 luglio alle 15 gli agenti della municipale sono intervenuti per un sinistro in Via Ricasoli, all'incrocio con via Cremonese, dove uno scooter condotto da un uomo si è scontrato con una vettura di un istituto di vigilanza.;118, Pronto Soccorso, Via Ricasoli, via Cremonese;1;44.5957603;9.9267797;118, Provinciale del Mozzola, Stazione, Solignano, Valmozzola, Parma, Emilia-Romagna, 43050, Italia
1661;Il conducente dell'autovettura è stato sottoposto dagli agenti della Municipale agli accertamenti previsti in caso di sinistro, ed è risultato in stato di ebrezza alcolica Ieri sera 20 luglio alle ore 20.30 un'autovettura Mini Cooper, condotta da un trentatreenne parmigiano, mentre percorreva via Repubblica con direzione piazzale Vittorio Emanuele II, all'altezza dell'incrocio con via Saffi, si è scontrata con una bicicletta, condotta da una trentatreenne parmigiana, che percorreva via Repubblica nello stesso senso di marcia, con direzione piazzale Vittorio Emanuele II.;via Repubblica, piazzale Vittorio Emanuele II, via Saffi;1;44.9199095;10.2304538;Via Repubblica, San Secondo Parmense, Parma, Emilia-Romagna, 43017, Italia
1662;Incidente nel Comune di Lesignano dè Bagni, la dinamica è in corso di accertamento.;Lesignano dè Bagni;1;44.6434282;10.3004841;Lesignano de' Bagni, Parma, Emilia-Romagna, 43037, Italia
1663;In data odierna, nella tarda mattinata, si è verificato un incidente stradale in piazzale S.;piazzale S.;1;44.6710861;9.8686703;Piazzale, Lubbia di Sotto, Varsi, Parma, Emilia-Romagna, 43049, Italia
1664;All'arrivo sul posto per i rilievi però, gli agenti della municipale sono stati contattati da un testimone, il quale era in grado di fornire dettagli utili alla ricerca del veicolo Ieri sera domenica 17 luglio alle ore 22.10, si è verificato un sinistro stradale senza feriti in Strada Buffolara, all’altezza del negozio “Parma Sport”.;Strada Buffolara, Parma Sport;1;44.8111537;10.3090817;Strada Buffolara, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
1665;Trasportato con l'automedica si trova al Pronto Soccorso Grave incidente in pieno quartiere Oltretorrente.;Pronto Soccorso, Oltretorrente;1;44.7999031;10.3062881;Pronto Soccorso, Strada Abbeveratoia, Pablo, Parma, Emilia-Romagna, 43125, Italia
1666;E' in Rianimazione Un grave incidente si è verificato nella tarda mattinata del 13 luglio a Salsomaggiore Terme.;Salsomaggiore Terme;1;44.814762;9.979576;Salsomaggiore Terme, Parma, Emilia-Romagna, Italia
1667;In via Savani, nello stesso periodo, sono stati effettuati sette posti di controlli dinamici mirati, durante i quali sono stati controllati 59 veicoli (di cui 13 condotti da cittadini extracomunitari).;via Savani;1;44.8101156;10.3146875;Via Primo Savani, Cornocchio, Pablo, Parma, Emilia-Romagna, 43125, Italia
1668;Nel primo pomeriggio dell'11 luglio scontro tra due auto, una Fiat Punto e una Fiat Uno: oltre al conducente in ospedale anche una passeggera: non si conosce ancora la prognosi dei due Lunedì 11 luglio alle ore 13.30 circa è avvenuto un sinistro stradale in Via Traversetolo, nel tratto tra la rotatoria di Monticelli e Marano.;Via Traversetolo, Monticelli, Marano;1;44.7748233;10.347106;Via Traversetolo, Cittadella, Marore, Parma, Emilia-Romagna, 43123, Italia
1669;La sera del 10 luglio una Bmw Gls 1200 si è scontrata con una Golf: il conducente della moto è stato soccorso ed ha riportato ferite di media gravità Alle ore 22 del 10 luglio una Bmw Gls 1200, condotto da un trentenne parmigiano, proveniente da Traversetolo con direzione centro città, all’altezza di via Budellungo è entrata in collisione con un’autovettura “Vw Golf”, condotta da un coetaneo moldavo residente a Parma, proveniente da centro città con direzione Budellungo.;Traversetolo, via Budellungo, Budellungo;1;44.6392123;10.3817954;Traversetolo, Parma, Emilia-Romagna, 43029, Italia
1670;Si è schiantato contro un platano mentre percorreva via Mantova all'altezza di.;via Mantova;1;44.7986291;10.3469871;Via Mantova, San Lazzaro, Parma, Emilia-Romagna, 43123, Italia
1671;E' ricoverato in prognosi riservata nel reparto di Rianimazione del Maggiore: l'incidente è avvenuto tra gli abitati di Castellonchio e di Cavazzola Nel pomeriggio di sabato 9 luglio per cause in corso di accertamento un motociclista di 45 anni è rimasto gravemente ferito in seguito ad un incidente stradale che lo ha coinvolto mentre stava transitando sulla statale della Cisa, all'altezza di Cassio, tra gli abitati di Castellonchio e quello di Cavazzola.;Castellonchio, Cavazzola, Cassio;1;44.5492547;10.0063124;Castellonchio, Berceto, Parma, Emilia-Romagna, 43042, Italia
